codigo_ibge,microrregiao,atividade,producao_estimada_r_milhao,diretas_gg_co2,insumos_gg_co2,totais_gg_co2
42007,São Bento do Sul,1091,74.57811285116921,8.736293219708394,7.484061607269073,16.220354826977466
42007,São Bento do Sul,1092,47.26839572381875,24.174408098753016,3.7705930669309105,27.945001165683927
42007,São Bento do Sul,1093,222.32380799103802,24.77322431900138,20.024560707180854,44.79778502618223
42007,São Bento do Sul,1100,44.840059071227365,17.615737492267893,6.552963106334975,24.168700598602868
42007,São Bento do Sul,1200,9.498771520339055,0.5292172704188902,0.6475001224831944,1.1767173929020847
42007,São Bento do Sul,1300,10.821194515661753,0.8193190133286756,0.7532386259270123,1.572557639255688
42007,São Bento do Sul,1400,30.17063555784838,1.9826417652300363,1.7141566443924052,3.6967984096224416
42007,São Bento do Sul,1500,10.914002627368388,0.6080658606676674,0.830238154486648,1.4383040151543154
42007,São Bento do Sul,1600,126.4595381384555,7.58757228830733,10.39321154655907,17.9807838348664
42007,São Bento do Sul,1700,194.45944745240908,8.61177553003526,14.913748727024512,23.52552425705977
42007,São Bento do Sul,1800,16.26787137610027,2.9049770314464767,0.9603567498813432,3.86533378132782
42007,São Bento do Sul,1991,86.75581592808504,2.106926958253494,6.041012834509967,8.147939792763461
42007,São Bento do Sul,1992,24.73667514054061,0.954128898277995,2.0109137661767487,2.9650426644547436
42007,São Bento do Sul,2091,53.39869897239882,3.127638082669074,3.651356401825724,6.778994484494798
42007,São Bento do Sul,2092,38.21937843351092,1.6925724734840548,2.693721931895565,4.38629440537962
42007,São Bento do Sul,2093,34.03301801589386,2.819878635602634,2.9756693842441044,5.795548019846739
42007,São Bento do Sul,2100,24.967994203141348,2.068776662545998,1.4633921602406765,3.5321688227866743
42007,São Bento do Sul,2200,36.55332401168743,2.3498565436084777,2.5970179764445107,4.9468745200529884
42007,São Bento do Sul,2300,28.679524702798687,1.597859233441641,2.373317757725127,3.971176991166768
42007,São Bento do Sul,2491,18.880568154382363,0.7552227261752946,1.7911111836115572,2.546333909786852
42007,São Bento do Sul,2492,7.376465348843865,0.3266720368773712,0.7464060271358883,1.0730780640132596
42007,São Bento do Sul,2500,39.239311697053196,1.9619655848526598,2.5052320714865974,4.467197656339257
42007,São Bento do Sul,2600,12.992697842849445,1.4848797534685079,0.6609079248193255,2.1457876782878333
42007,São Bento do Sul,2700,7.878751085649433,0.5515125759954603,0.551625087534,1.1031376635294603
42007,São Bento do Sul,2800,28.87834021674376,1.6089360977900093,1.6229031948168648,3.231839292606874
42007,São Bento do Sul,2991,1.9636130575248494,0.019636130575248493,0.1448612991585242,0.16449742973377268
42007,São Bento do Sul,2992,9.09727927114947,0.36389117084597883,0.6507293603505842,1.014620531196563
42007,São Bento do Sul,3000,6.569876798436515,0.3660359930557487,0.38881677774229456,0.7548527707980432
42007,São Bento do Sul,3180,996.9692805573778,74.0605751271195,53.4737260652137,127.5343011923332
42007,São Bento do Sul,3300,48.73676588360341,2.1583424891310083,2.309172749105589,4.467515238236597
42007,São Bento do Sul,3500,229.96529645270564,49.935321515444656,33.780409713593954,83.71573122903861
42007,São Bento do Sul,3680,66.6717463714279,54.95656808044843,4.013518978844942,58.97008705929337
42007,São Bento do Sul,4180,629.8035569186808,38.687932782147534,32.031032604810854,70.71896538695839
42007,São Bento do Sul,4580,414.4091024969536,10.0642210606403,17.75723607325438,27.82145713389468
42007,São Bento do Sul,4900,109.62751882028869,1.722718152890251,5.1188509260389,6.841569078929151
42007,São Bento do Sul,5000,0.14139463472933134,0.02141118754472732,0.007032846210475587,0.028444033755202908
42007,São Bento do Sul,5100,0.22437837001599423,0.01666810748690243,0.013345287858037222,0.03001339534493965
42007,São Bento do Sul,5280,5.638066705879808,0.20135952520999315,0.3104650234084878,0.5118245486184809
42007,São Bento do Sul,5500,3.721714468913394,1.127147810585199,0.28767074136302107,1.4148185519482201
42007,São Bento do Sul,5600,73.2544481462378,2.511581079299582,7.51126355249211,10.022844631791692
42007,São Bento do Sul,5800,4.649134946068787,1.3349658916568945,0.3011586828582449,1.6361245745151394
42007,São Bento do Sul,5980,5.258938032374624,1.4875281863002507,0.5258384296221761,2.013366615922427
42007,São Bento do Sul,6100,49.1448884020262,3.5103491715732997,3.697376333016526,7.207725504589826
42007,São Bento do Sul,6280,9.940867053609761,0.9230805121209064,0.336448951428434,1.2595294635493404
42007,São Bento do Sul,6480,123.00459642384111,3.5144170406811743,4.772226759930296,8.28664380061147
42007,São Bento do Sul,6800,164.3906799170514,5.636251882870334,1.153473701529962,6.789725584400296
42007,São Bento do Sul,6980,31.679652137282122,2.1723190036993456,1.171628823554392,3.3439478272537375
42007,São Bento do Sul,7180,11.653294300202077,2.0642978474643683,0.4455462492853286,2.509844096749697
42007,São Bento do Sul,7380,27.48784858219277,3.4556152503328055,4.7489272735222485,8.204542523855054
42007,São Bento do Sul,7700,13.573394530928297,3.7229882141974757,0.4664327704279252,4.189420984625401
42007,São Bento do Sul,7880,64.45820560317155,4.143741788775314,3.0671964727699113,7.210938261545225
42007,São Bento do Sul,8000,12.802841410941339,4.243227439054845,0.21350480664755267,4.456732245702398
42007,São Bento do Sul,8400,352.06550971213596,12.070817475844661,15.46048248222664,27.5312999580713
42007,São Bento do Sul,8591,178.8415681064811,3.576831362129622,4.807534024210984,8.384365386340606
42007,São Bento do Sul,8592,23.82283123920633,0.9188806335122441,1.008011722991474,1.9268923565037182
42007,São Bento do Sul,8691,95.27416212795816,1.9054832425591632,4.413979235096686,6.31946247765585
42007,São Bento do Sul,8692,50.46199532483812,1.4417712949953752,1.9396562062486236,3.3814275012439987
42007,São Bento do Sul,9080,7.369712563440831,2.2319700906420796,0.4486284135477252,2.680598504189805
42007,São Bento do Sul,9480,58.11977260678071,4.06838408247465,3.926590858971541,7.994974941446191
42007,São Bento do Sul,9700,22.492639753048454,3.791616415513882,0.0,3.791616415513882
42008,Joinville,0191,313.8432536029647,10.76034012353022,14.260519942497158,25.020860066027378
42008,Joinville,0192,41.579455898500996,1.8413759040764728,2.4146386365408388,4.256014540617311
42008,Joinville,0280,11.298316980397097,2.0175566036423387,0.3434189629522342,2.360975566594573
42008,Joinville,0580,57.00534322171911,4.316118843930162,3.195554205435209,7.5116730493653705
42008,Joinville,0680,4613.396946361988,46.13396946361988,227.17360595027665,273.30757541389653
42008,Joinville,0791,681.4824796266416,13.629649592532832,35.31876184834968,48.94841144088251
42008,Joinville,0792,191.48832696525608,21.610825471793188,13.350093079952575,34.96091855174576
42008,Joinville,1091,690.5469616942215,80.89264408418025,69.2977578333964,150.19040191757665
42008,Joinville,1092,437.6759588484471,223.8399903824915,34.91334771839317,258.75333810088466
42008,Joinville,1093,2058.580248965014,229.38465631324445,185.41498339064563,414.7996397038901
42008,Joinville,1100,1037.977677700785,407.77694481102276,151.69091138724752,559.4678561982703
42008,Joinville,1200,87.95271913473877,4.90022292322116,5.995448599909113,10.895671523130273
42008,Joinville,1300,500.9876697741652,37.93192356861537,34.872607034362225,72.8045306029776
42008,Joinville,1400,279.3613289522814,18.358030188292773,15.872024879677284,34.230055067970056
42008,Joinville,1500,101.05687937280432,5.630311850770527,7.687489172694779,13.317801023465305
42008,Joinville,1600,117.09367064977418,7.025620238986451,9.623467772702092,16.649088011688544
42008,Joinville,1700,270.08603894076606,11.960953153091069,20.71380625734696,32.67475941043803
42008,Joinville,1800,301.2607512452581,53.79656272236752,17.78461294928575,71.58117567165327
42008,Joinville,1991,4016.5246080977395,97.54416905380225,279.68011652102655,377.2242855748288
42008,Joinville,1992,229.04623364238827,8.83464044049212,18.619811341078577,27.454451781570697
42008,Joinville,2091,3955.5100470189777,231.67987418254012,270.4743226072629,502.154196789803
42008,Joinville,2092,1516.6615040703512,67.16643803740126,106.89510201960445,174.06154005700571
42008,Joinville,2093,630.2491787385517,52.22064623833714,55.105697200919906,107.32634343925704
42008,Joinville,2100,924.7524174276764,76.62234315829319,54.20040660122443,130.82274975951762
42008,Joinville,2200,2820.508800670582,181.3184229002517,200.38976635119164,381.70818925144334
42008,Joinville,2300,265.55456942004827,14.79518315340269,21.975447005512898,36.77063015891559
42008,Joinville,2491,4079.1875493291423,163.1675019731657,386.97344168409404,550.1409436572598
42008,Joinville,2492,2276.7161123408073,100.82599926080718,230.37519299062546,331.20119225143264
42008,Joinville,2500,2595.225944550203,129.76129722751014,165.69208245132214,295.4533796788323
42008,Joinville,2600,2005.071746607421,229.15105675513382,101.99327523755812,331.14433199269195
42008,Joinville,2700,2918.0934813932995,204.26654369753098,204.3082151735841,408.5747588711151
42008,Joinville,2800,3743.536684729149,208.56847243490972,210.37904533164732,418.94751776655704
42008,Joinville,2991,7272.734473841688,72.72734473841687,536.5302294555354,609.2575741939522
42008,Joinville,2992,2807.8383501572707,112.31353400629082,200.84497783421517,313.158511840506
42008,Joinville,3000,1216.6594965789802,67.78531480940033,72.00403288871088,139.78934769811121
42008,Joinville,3180,369.25262990511726,27.43019536438014,19.805338404576432,47.23553376895657
42008,Joinville,3300,1353.8164610395058,59.954728988892406,64.14451230902762,124.09924129792002
42008,Joinville,3500,2129.335681601887,462.37003371926687,312.78559353010723,775.1556272493741
42008,Joinville,3680,864.2744925890369,712.4091174626776,52.02776689863663,764.4368843613142
42008,Joinville,4180,7581.0662255697935,465.6940681421445,385.5636837595856,851.2577519017301
42008,Joinville,4580,7728.8546701905825,187.70075627605698,331.1778050421991,518.8785613182561
42008,Joinville,4900,2726.1150256605765,42.83895040323763,127.29081688391399,170.12976728715162
42008,Joinville,5000,281.28560597292835,42.594677475900575,13.990901506375664,56.58557898227624
42008,Joinville,5100,167.38896926141874,12.434609145133964,9.955745640252859,22.390354785386823
42008,Joinville,5280,1168.351593952997,41.72684264117846,64.33629183345349,106.06313447463195
42008,Joinville,5500,46.27406441422394,14.014430936879249,3.5767640229011253,17.591194959780374
42008,Joinville,5600,910.8116918859521,31.22782943608979,93.3915528349794,124.61938227106918
42008,Joinville,5800,144.5129467626906,41.49586042757259,9.361167014482184,50.85702744205477
42008,Joinville,5980,261.5487451207568,73.98093076272835,26.152120553101113,100.13305131582946
42008,Joinville,6100,1099.8803779744312,78.5628841410308,82.74861966121118,161.311503802242
42008,Joinville,6280,988.8008899431328,91.81722549471947,33.46599655731893,125.2832220520384
42008,Joinville,6480,3823.454664312466,109.24156183749903,148.33911247950476,257.5806743170038
42008,Joinville,6800,2043.9571533817004,70.07853097308688,14.341754804283681,84.42028577737057
42008,Joinville,6980,1688.1001744132848,115.75544053119668,62.432087726815666,178.18752825801235
42008,Joinville,7180,620.9641461785372,109.99936303734088,23.741633837027194,133.74099687436808
42008,Joinville,7380,683.5422150330587,85.93102131844168,118.09190005787474,204.02292137631642
42008,Joinville,7700,421.9131653503985,115.72475392468073,14.49851959625775,130.22327352093848
42008,Joinville,7880,1602.886617455801,103.04271112215864,76.27218495000466,179.3148960721633
42008,Joinville,8000,318.3691350228511,105.51662760757353,5.309238663029319,110.82586627060284
42008,Joinville,8400,2816.5318570775603,96.5668065283735,123.68420147882456,220.25100800719807
42008,Joinville,8591,1300.6695423697704,26.013390847395407,34.96398038444059,60.977371231835996
42008,Joinville,8592,740.5049719021533,28.562334630511632,31.332870770725005,59.89520540123664
42008,Joinville,8691,692.9049111270002,13.858098222540004,32.10175583075096,45.95985405329097
42008,Joinville,8692,1568.5523712500078,44.81578203571451,60.29195480947488,105.1077368451894
42008,Joinville,9080,91.63157376082748,27.751276624707746,5.578036756973372,33.32931338168112
42008,Joinville,9480,1011.687858736786,70.81815011157502,68.34996284525889,139.1681129568339
42008,Joinville,9700,363.5619095215267,61.286150462200204,0.0,61.286150462200204
42009,Curitibanos,0191,1514.9665943266225,51.9417118054842,68.8375839932591,120.7792957987433
42009,Curitibanos,0192,267.6133642016301,11.85144898607219,15.541078037031914,27.392527023104105
42009,Curitibanos,0280,181.79534529752434,32.46345451741506,5.52577601247517,37.98923052989023
42009,Curitibanos,0580,16.60586566593526,1.2573012575636695,0.9308766663728067,2.1881779239364763
